[2025-04-28 15:41:30] pid936313 Launching 900 tasks with 32 worker processes…
[2025-04-28 18:03:41] pid936313 ➀ 318/900 finished (dec α=0.5, n=88)
[2025-04-28 18:04:08] pid936313 ➀ 319/900 finished (dec α=1.0, n=45)
[2025-04-28 18:04:13] pid936313 ➀ 320/900 finished (dec α=0.5, n=79)
[2025-04-28 18:04:52] pid936313 ➀ 321/900 finished (dec α=0.1, n=99)
[2025-04-28 18:05:38] pid936313 ➀ 322/900 finished (dec α=1.0, n=46)
[2025-04-28 18:06:40] pid936313 ➀ 323/900 finished (dec α=1.0, n=48)
[2025-04-28 18:06:53] pid936313 ➀ 324/900 finished (dec α=1.0, n=49)
[2025-04-28 18:09:55] pid936313 ➀ 325/900 finished (dec α=1.0, n=47)
[2025-04-28 18:10:38] pid936313 ➀ 326/900 finished (dec α=0.5, n=89)
[2025-04-28 18:10:58] pid936313 ➀ 327/900 finished (dec α=1.0, n=50)
[2025-04-28 18:12:24] pid936313 ➀ 328/900 finished (dec α=1.0, n=51)
[2025-04-28 18:14:19] pid936313 ➀ 329/900 finished (dec α=0.1, n=90)
[2025-04-28 18:15:25] pid936313 ➀ 330/900 finished (dec α=1.0, n=53)
[2025-04-28 18:16:42] pid936313 ➀ 331/900 finished (dec α=0.1, n=96)
[2025-04-28 18:17:24] pid936313 ➀ 332/900 finished (dec α=1.0, n=52)
[2025-04-28 18:18:30] pid936313 ➀ 333/900 finished (dec α=1.0, n=55)
[2025-04-28 18:18:43] pid936313 ➀ 334/900 finished (dec α=0.5, n=90)
[2025-04-28 18:19:04] pid936313 ➀ 335/900 finished (dec α=0.1, n=95)
[2025-04-28 18:19:53] pid936313 ➀ 336/900 finished (dec α=1.0, n=54)
[2025-04-28 18:21:25] pid936313 ➀ 337/900 finished (dec α=1.0, n=56)
[2025-04-28 18:21:50] pid936313 ➀ 338/900 finished (dec α=0.5, n=82)
[2025-04-28 18:22:58] pid936313 ➀ 339/900 finished (dec α=0.5, n=87)
[2025-04-28 18:23:29] pid936313 ➀ 340/900 finished (dec α=0.5, n=91)
[2025-04-28 18:26:44] pid936313 ➀ 341/900 finished (dec α=1.0, n=58)
[2025-04-28 18:27:54] pid936313 ➀ 342/900 finished (dec α=0.1, n=92)
[2025-04-28 18:28:21] pid936313 ➀ 343/900 finished (dec α=1.0, n=59)
[2025-04-28 18:30:28] pid936313 ➀ 344/900 finished (dec α=1.0, n=60)
[2025-04-28 18:32:40] pid936313 ➀ 345/900 finished (dec α=1.0, n=57)
[2025-04-28 18:33:30] pid936313 ➀ 346/900 finished (dec α=0.1, n=97)
[2025-04-28 18:34:59] pid936313 ➀ 347/900 finished (dec α=1.0, n=62)
[2025-04-28 18:35:26] pid936313 ➀ 348/900 finished (dec α=0.5, n=86)
[2025-04-28 18:35:45] pid936313 ➀ 349/900 finished (dec α=0.01, n=100)
[2025-04-28 18:38:40] pid936313 ➀ 350/900 finished (dec α=1.0, n=63)
[2025-04-28 18:39:59] pid936313 ➀ 351/900 finished (dec α=0.5, n=83)
[2025-04-28 18:46:45] pid936313 ➀ 352/900 finished (dec α=1.0, n=65)
[2025-04-28 18:46:49] pid936313 ➀ 353/900 finished (dec α=1.0, n=61)
[2025-04-28 18:47:17] pid936313 ➀ 354/900 finished (dec α=1.0, n=66)
[2025-04-28 18:47:45] pid936313 ➀ 355/900 finished (dec α=0.5, n=92)
[2025-04-28 18:49:24] pid936313 ➀ 356/900 finished (dec α=0.5, n=95)
[2025-04-28 18:52:14] pid936313 ➀ 357/900 finished (dec α=1.0, n=69)
[2025-04-28 19:01:36] pid936313 ➀ 358/900 finished (dec α=0.5, n=96)
[2025-04-28 19:04:12] pid936313 ➀ 359/900 finished (dec α=1.0, n=64)
[2025-04-28 19:04:22] pid936313 ➀ 360/900 finished (dec α=0.1, n=98)
[2025-04-28 19:05:40] pid936313 ➀ 361/900 finished (dec α=1.0, n=72)
[2025-04-28 19:10:10] pid936313 ➀ 362/900 finished (dec α=1.0, n=67)
[2025-04-28 19:12:58] pid936313 ➀ 363/900 finished (dec α=1.0, n=68)
[2025-04-28 19:14:37] pid936313 ➀ 364/900 finished (dec α=1.0, n=73)
[2025-04-28 19:15:08] pid936313 ➀ 365/900 finished (dec α=0.5, n=93)
