[2025-04-28 19:19:30] pid974627 Launching 420 tasks with 32 worker processes…
[2025-04-28 19:32:26] pid974627 ➀ 158/420 finished (inc α=0.1, n=9)
[2025-04-28 19:32:27] pid974627 ➀ 159/420 finished (inc α=0.1, n=10)
[2025-04-28 19:32:27] pid974627 ➀ 160/420 finished (inc α=0.1, n=11)
[2025-04-28 19:32:29] pid974627 ➀ 161/420 finished (inc α=0.1, n=12)
[2025-04-28 19:32:29] pid974627 ➀ 162/420 finished (inc α=0.1, n=13)
[2025-04-28 19:32:30] pid974627 ➀ 163/420 finished (inc α=0.1, n=14)
[2025-04-28 19:32:30] pid974627 ➀ 164/420 finished (inc α=0.1, n=15)
[2025-04-28 19:32:31] pid974627 ➀ 165/420 finished (inc α=0.1, n=16)
[2025-04-28 19:32:32] pid974627 ➀ 166/420 finished (inc α=0.1, n=17)
[2025-04-28 19:32:33] pid974627 ➀ 167/420 finished (inc α=0.1, n=18)
[2025-04-28 19:32:34] pid974627 ➀ 168/420 finished (inc α=0.1, n=19)
[2025-04-28 19:32:35] pid974627 ➀ 169/420 finished (inc α=0.1, n=20)
[2025-04-28 19:32:36] pid974627 ➀ 170/420 finished (dec α=1.0, n=43)
[2025-04-28 19:32:38] pid974627 ➀ 171/420 finished (inc α=0.1, n=21)
[2025-04-28 19:32:38] pid974627 ➀ 172/420 finished (dec α=0.1, n=56)
[2025-04-28 19:32:40] pid974627 ➀ 173/420 finished (inc α=0.1, n=22)
[2025-04-28 19:32:40] pid974627 ➀ 174/420 finished (inc α=0.1, n=23)
[2025-04-28 19:32:41] pid974627 ➀ 175/420 finished (inc α=0.1, n=24)
[2025-04-28 19:32:43] pid974627 ➀ 176/420 finished (inc α=0.1, n=25)
[2025-04-28 19:32:45] pid974627 ➀ 177/420 finished (inc α=0.1, n=26)
[2025-04-28 19:32:45] pid974627 ➀ 178/420 finished (inc α=0.1, n=27)
[2025-04-28 19:32:48] pid974627 ➀ 179/420 finished (inc α=0.1, n=28)
[2025-04-28 19:32:50] pid974627 ➀ 180/420 finished (inc α=0.1, n=29)
[2025-04-28 19:32:52] pid974627 ➀ 181/420 finished (inc α=0.1, n=30)
[2025-04-28 19:32:57] pid974627 ➀ 182/420 finished (inc α=0.1, n=31)
[2025-04-28 19:32:58] pid974627 ➀ 183/420 finished (inc α=0.1, n=33)
[2025-04-28 19:32:58] pid974627 ➀ 184/420 finished (inc α=0.1, n=32)
[2025-04-28 19:33:00] pid974627 ➀ 185/420 finished (dec α=0.1, n=60)
[2025-04-28 19:33:09] pid974627 ➀ 186/420 finished (inc α=0.1, n=34)
[2025-04-28 19:33:09] pid974627 ➀ 187/420 finished (inc α=0.1, n=35)
[2025-04-28 19:33:12] pid974627 ➀ 188/420 finished (inc α=0.1, n=36)
[2025-04-28 19:33:15] pid974627 ➀ 189/420 finished (inc α=0.1, n=37)
[2025-04-28 19:33:24] pid974627 ➀ 190/420 finished (inc α=0.1, n=38)
[2025-04-28 19:33:27] pid974627 ➀ 191/420 finished (inc α=0.1, n=39)
[2025-04-28 19:33:31] pid974627 ➀ 192/420 finished (inc α=0.1, n=40)
[2025-04-28 19:33:50] pid974627 ➀ 193/420 finished (inc α=0.1, n=41)
[2025-04-28 19:34:06] pid974627 ➀ 194/420 finished (inc α=0.1, n=42)
